Name	taxID	speciesTaxID	assembly_level	seq_rel_date	asm_name	FileName	DownLoadDate	NumberTotalContigs	NumberKeptContigs	NumberRemovedContigs
Klebsiella pneumoniae strain_SGH10	573	573	COMPLETE	2017/12/07	ASM281359v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_SGH10_ASM281359v1.fna.gz	2019-05-20T17:46:57.178029+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_459	573	573	COMPLETE	2017/12/07	ASM281401v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_459_ASM281401v1.fna.gz	2019-05-20T17:46:59.692667+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_NR5632	573	573	COMPLETE	2017/12/12	ASM283342v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_NR5632_ASM283342v1.fna.gz	2019-05-20T17:47:02.419572+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KP1768	573	573	COMPLETE	2017/12/12	ASM283344v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KP1768_ASM283344v1.fna.gz	2019-05-20T17:47:05.245333+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KP1766	573	573	COMPLETE	2017/12/12	ASM283346v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KP1766_ASM283346v1.fna.gz	2019-05-20T17:47:07.889826+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KP69	573	573	COMPLETE	2017/12/28	ASM284854v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KP69_ASM284854v1.fna.gz	2019-05-20T17:47:10.466878+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_JS187	573	573	COMPLETE	2017/12/28	ASM284856v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_JS187_ASM284856v1.fna.gz	2019-05-20T17:47:13.086924+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_F44	573	573	COMPLETE	2017/12/28	ASM284858v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_F44_ASM284858v1.fna.gz	2019-05-20T17:47:15.708520+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_002SK2	573	573	COMPLETE	2017/12/28	ASM284860v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_002SK2_ASM284860v1.fna.gz	2019-05-20T17:47:18.322621+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_WCHKP015093	72407	573	COMPLETE	2019/02/28	ASM285236v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_WCHKP015093_ASM285236v2.fna.gz	2019-05-20T17:47:20.947019+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_SCKP020046	72407	573	COMPLETE	2018/04/18	ASM285294v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_SCKP020046_ASM285294v2.fna.gz	2019-05-20T17:47:23.559027+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_SCKP020079	72407	573	COMPLETE	2018/05/21	ASM285297v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_SCKP020079_ASM285297v2.fna.gz	2019-05-20T17:47:26.175162+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_SCKP020049	573	573	COMPLETE	2018/10/02	ASM285299v3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_SCKP020049_ASM285299v3.fna.gz	2019-05-20T17:47:28.797955+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_SCKP020143	72407	573	COMPLETE	2018/04/17	ASM285343v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_SCKP020143_ASM285343v2.fna.gz	2019-05-20T17:47:31.439034+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_SCKP020135	573	573	COMPLETE	2019/03/25	ASM285347v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_SCKP020135_ASM285347v2.fna.gz	2019-05-20T17:47:33.966608+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_GD4	72407	573	COMPLETE	2018/01/21	ASM289382v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_GD4_ASM289382v1.fna.gz	2019-05-20T17:47:37.460222+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KPNIH50	573	573	COMPLETE	2018/01/29	ASM290300v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KPNIH50_ASM290300v1.fna.gz	2019-05-20T17:47:41.213279+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KPNIH49	573	573	COMPLETE	2018/01/29	ASM290302v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KPNIH49_ASM290302v1.fna.gz	2019-05-20T17:47:44.670141+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_BA28434	573	573	COMPLETE	2019/02/28	ASM290977v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_BA28434_ASM290977v2.fna.gz	2019-05-20T17:47:48.359474+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KPNIH45	573	573	COMPLETE	2019/03/06	ASM291858v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KPNIH45_ASM291858v2.fna.gz	2019-05-20T17:47:51.649639+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KPNIH48	573	573	COMPLETE	2018/02/04	ASM293508v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KPNIH48_ASM293508v1.fna.gz	2019-05-20T17:47:55.377529+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_NUHL30457	573	573	COMPLETE	2018/02/12	ASM294484v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_NUHL30457_ASM294484v1.fna.gz	2019-05-20T17:47:59.074373+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0066	573	573	COMPLETE	2018/02/19	ASM294856v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0066_ASM294856v1.fna.gz	2019-05-20T17:48:02.521393+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_BR7	72407	573	COMPLETE	2018/02/02	ASM295155v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_BR7_ASM295155v1.fna.gz	2019-05-20T17:48:05.767358+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_BR21	72407	573	COMPLETE	2018/02/02	ASM295159v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_BR21_ASM295159v1.fna.gz	2019-05-20T17:48:08.495837+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_FDAARGOS_156	573	573	COMPLETE	2018/02/20	ASM295163v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_FDAARGOS_156_ASM295163v1.fna.gz	2019-05-20T17:48:10.992354+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_HZW25	573	573	COMPLETE	2018/03/02	ASM296687v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_HZW25_ASM296687v1.fna.gz	2019-05-20T17:48:13.535943+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0363	573	573	COMPLETE	2018/03/05	ASM296847v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0363_ASM296847v1.fna.gz	2019-05-20T17:48:16.243711+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0361	573	573	COMPLETE	2018/03/05	ASM296849v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0361_ASM296849v1.fna.gz	2019-05-20T17:48:18.953380+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_CRK0298	72407	573	COMPLETE	2018/12/06	ASM297037v3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_CRK0298_ASM297037v3.fna.gz	2019-05-20T17:48:21.544171+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KPHS1249	573	573	COMPLETE	2018/03/06	ASM297089v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KPHS1249_ASM297089v1.fna.gz	2019-05-20T17:48:24.153343+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_DA48896	573	573	COMPLETE	2018/03/16	ASM300617v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_DA48896_ASM300617v1.fna.gz	2019-05-20T17:48:26.836865+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. ozaenae strain_AR_0096	574	573	COMPLETE	2018/03/19	ASM301073v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. ozaenae strain_AR_0096_ASM301073v1.fna.gz	2019-05-20T17:48:29.513590+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_CFSAN054110	573	573	COMPLETE	2018/04/02	ASM303004v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_CFSAN054110_ASM303004v1.fna.gz	2019-05-20T17:48:32.265001+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_CFSAN054111	573	573	COMPLETE	2018/04/02	ASM303014v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_CFSAN054111_ASM303014v1.fna.gz	2019-05-20T17:48:34.779145+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_NH25	573	573	COMPLETE	2018/04/03	ASM303132v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_NH25_ASM303132v1.fna.gz	2019-05-20T17:48:37.614066+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_NH54	573	573	COMPLETE	2018/04/03	ASM303134v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_NH54_ASM303134v1.fna.gz	2019-05-20T17:48:40.339232+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_WCHKP020098	573	573	COMPLETE	2019/02/28	ASM303700v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_WCHKP020098_ASM303700v2.fna.gz	2019-05-20T17:48:42.929906+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_WCHKP040035	573	573	COMPLETE	2018/04/18	ASM303732v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_WCHKP040035_ASM303732v2.fna.gz	2019-05-20T17:48:45.538534+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_SCKP040074	72407	573	COMPLETE	2018/05/21	ASM303761v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_SCKP040074_ASM303761v2.fna.gz	2019-05-20T17:48:48.404721+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_WCHKP020030	573	573	COMPLETE	2018/04/18	ASM303821v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_WCHKP020030_ASM303821v2.fna.gz	2019-05-20T17:48:51.017726+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_SCM96	573	573	COMPLETE	2018/04/17	ASM305438v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_SCM96_ASM305438v1.fna.gz	2019-05-20T17:48:53.599950+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0153	573	573	COMPLETE	2018/04/24	ASM306952v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0153_ASM306952v1.fna.gz	2019-05-20T17:48:56.180010+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0141	573	573	COMPLETE	2018/04/25	ASM307130v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0141_ASM307130v1.fna.gz	2019-05-20T17:48:58.748542+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_QS17-0029	573	573	COMPLETE	2017/10/24	ASM307323v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_QS17-0029_ASM307323v1.fna.gz	2019-05-20T17:49:01.737754+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0142	573	573	COMPLETE	2018/04/28	ASM307331v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0142_ASM307331v1.fna.gz	2019-05-20T17:49:04.693279+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0079	573	573	COMPLETE	2018/04/28	ASM307333v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0079_ASM307333v1.fna.gz	2019-05-20T17:49:07.302217+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR438	573	573	COMPLETE	2018/04/30	ASM307367v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR438_ASM307367v1.fna.gz	2019-05-20T17:49:09.994526+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR376	573	573	COMPLETE	2018/04/30	ASM307401v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR376_ASM307401v1.fna.gz	2019-05-20T17:49:12.854621+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_616	573	573	COMPLETE	2018/05/01	ASM307655v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_616_ASM307655v1.fna.gz	2019-05-20T17:49:15.427099+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_DA33140	573	573	COMPLETE	2018/05/31	ASM318105v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_DA33140_ASM318105v1.fna.gz	2019-05-20T17:49:18.007648+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_DA33141	573	573	COMPLETE	2018/05/31	ASM318109v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_DA33141_ASM318109v1.fna.gz	2019-05-20T17:49:20.531487+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_DA33144	573	573	COMPLETE	2018/05/31	ASM318113v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_DA33144_ASM318113v1.fna.gz	2019-05-20T17:49:23.116141+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_203	573	573	COMPLETE	2018/06/05	ASM318653v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_203_ASM318653v1.fna.gz	2019-05-20T17:49:25.735716+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_CCUG 70742	573	573	COMPLETE	2018/06/06	ASM319428v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_CCUG 70742_ASM319428v1.fna.gz	2019-05-20T17:49:28.310947+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_TVGHCRE225	573	573	COMPLETE	2018/06/08	ASM320343v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_TVGHCRE225_ASM320343v1.fna.gz	2019-05-20T17:49:30.980754+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0087	573	573	COMPLETE	2018/06/10	ASM320417v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0087_ASM320417v1.fna.gz	2019-05-20T17:49:33.501885+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_0140	573	573	COMPLETE	2018/06/10	ASM320446v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_0140_ASM320446v1.fna.gz	2019-05-20T17:49:36.083428+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_WCHKP015625	573	573	COMPLETE	2018/11/05	ASM326195v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_WCHKP015625_ASM326195v2.fna.gz	2019-05-20T17:49:38.755017+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_CDC 0106	573	573	COMPLETE	2018/06/26	ASM326798v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_CDC 0106_ASM326798v1.fna.gz	2019-05-20T17:49:41.430994+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_11219	72407	573	COMPLETE	2018/07/02	ASM328514v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_11219_ASM328514v1.fna.gz	2019-05-20T17:49:44.149082+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_12208	72407	573	COMPLETE	2018/07/03	ASM328697v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_12208_ASM328697v1.fna.gz	2019-05-20T17:49:46.680254+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_SC-7	72407	573	COMPLETE	2018/07/03	ASM328699v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_SC-7_ASM328699v1.fna.gz	2019-05-20T17:49:49.323150+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_AR_362	573	573	COMPLETE	2018/07/05	ASM328837v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_AR_362_ASM328837v1.fna.gz	2019-05-20T17:49:52.178822+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_KC-Pl-HB1	72407	573	COMPLETE	2018/07/20	ASM333094v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_KC-Pl-HB1_ASM333094v1.fna.gz	2019-05-20T17:49:54.699009+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_F1	573	573	COMPLETE	2018/08/08	ASM336755v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_F1_ASM336755v1.fna.gz	2019-05-20T17:49:57.336664+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_S12	573	573	COMPLETE	2018/08/20	ASM340861v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_S12_ASM340861v1.fna.gz	2019-05-20T17:49:59.937384+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae subsp. pneumoniae strain_M5	72407	573	COMPLETE	2018/08/27	ASM342884v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae subsp. pneumoniae strain_M5_ASM342884v1.fna.gz	2019-05-20T17:50:02.552739+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_160111	573	573	COMPLETE	2018/08/28	ASM342954v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_160111_ASM342954v1.fna.gz	2019-05-20T17:50:05.311586+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KSB1_1I-sc-2280289	573	573	COMPLETE	2018/08/30	ASM343214v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KSB1_1I-sc-2280289_ASM343214v1.fna.gz	2019-05-20T17:50:07.985837+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_MSB1_8A-sc-2280397	573	573	COMPLETE	2018/08/30	ASM343216v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_MSB1_8A-sc-2280397_ASM343216v1.fna.gz	2019-05-20T17:50:10.667845+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_INF206-sc-2280074	573	573	COMPLETE	2018/08/30	ASM343218v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_INF206-sc-2280074_ASM343218v1.fna.gz	2019-05-20T17:50:13.193676+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_KSB1_7F-sc-2280268	573	573	COMPLETE	2018/08/30	ASM343220v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_KSB1_7F-sc-2280268_ASM343220v1.fna.gz	2019-05-20T17:50:15.971715+02:00[Europe/Berlin]	0	0	0
Klebsiella pneumoniae strain_INF014-sc-2279884	573	573	COMPLETE	2018/08/30	ASM343222v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Klebsiella pneumoniae strain_INF014-sc-2279884_ASM343222v1.fna.gz	2019-05-20T17:50:18.481792+02:00[Europe/Berlin]	0	0	0
